Year,Population_Million,Inflation_Rate,Unemployment_Rate,Exports_USD_Billion,Imports_USD_Billion,FDI_USD_Billion,Industrial_Growth_Rate,Services_Growth_Rate,Agriculture_Growth_Rate,Government_Expenditure_PctGDP,Fiscal_Deficit_PctGDP,Interest_Rate,Exchange_Rate_INR_USD,Energy_Consumption_TWh,GDP_Growth_Rate
2010,1227.82,6.8,8.54,384.01,304.49,35.49,8.95,7.35,2.71,13.92,-6.52,7.09,78.1,1131.46,4.24
2010,1036.23,7.11,5.6,597.36,495.25,80.68,7.12,5.48,6.52,14.05,-3.15,6.44,78.73,1416.64,4.57
2010,1197.79,3.99,4.22,143.06,155.29,66.48,4.64,10.95,3.31,14.3,-6.28,6.18,78,1031.5,3.8
2010,1317.93,6.99,5.3,260.43,454.15,24.02,4.21,9.28,3.42,20.12,-3.12,6.51,66.98,823.96,1.83
2010,1310.5,6.55,5.14,594.91,417.09,30.74,7.02,7.46,1.07,17.09,-5.13,4.2,64.64,1174.21,4.44
2010,1325.4,7.49,7.91,263.28,555.06,61.84,3.95,4.39,1.35,16.13,-6.64,5.32,65.19,1527.23,3.43
2010,1219.41,2.79,8.06,246.18,252.04,64,3.25,7.57,1.78,15.53,-4.09,4.29,71.31,1286.61,2.77
2010,1341.54,8.22,9.44,258.61,199.68,42.85,6.75,5.32,6.72,15.21,-6.72,4.53,61.65,1069.41,2.37
2010,1267.69,4.92,8.23,292.14,382.74,15.34,5.03,2.94,3.33,16.75,-6.32,6.79,69.05,1235.28,1.33
2010,1223.09,7.13,5.24,419.2,316.58,55.88,5.4,6.98,3.08,17.53,-6.61,3.9,82.17,628.97,3.01
2010,1232.23,2.78,6.7,374.52,442.28,68.88,7.26,6.46,2.43,8.92,-5.9,5.7,74.41,1262.03,3.73
2010,1348.96,3.68,6.7,479.9,449.13,34.96,4.57,7.44,6.03,8.44,-7.46,8.8,59.65,1286.83,3.33
2010,1276.03,3.2,5.66,334.35,539.02,58.28,5.86,7.96,2.67,19.74,-4.92,4.77,57.9,1778.84,4.09
2010,1458.39,8.85,6.74,467.28,371.17,15.52,7.69,9.58,4.6,14.11,-2.24,6.1,72.86,704.11,4.29
2010,1339.86,8.25,9.31,291.84,357.25,43.76,8.24,6.88,1.72,16.24,-5.52,6.08,84.52,1121.36,2.69
2010,1166,7.05,8.02,504.37,392.29,45.14,5.77,6.17,1.48,18.41,-3.18,7.02,73.96,1613.31,2.07
2010,1099.21,3.54,2,425.06,433.32,50.77,7.82,7.62,5.27,11.96,-6.57,6.44,81.61,1427.22,4.26
2010,1246.39,5.37,6.55,386.44,580.12,61.04,2.93,8.51,3.09,15.24,-6.96,6.6,75.61,1151.28,2.28
2010,1327.2,5.41,5.94,263.3,229.25,61.69,7.91,4.98,4.74,14.84,-3.76,9.31,68.23,916.29,2.94
2010,1290.22,2.84,6.11,455.75,509.69,38.72,5.53,6.82,2.62,19.98,-5.91,6.8,64.44,803.72,2.76
2010,1248.29,4.18,9.54,244.32,233.36,61.22,4.88,4.5,4.3,15.44,-6.24,6.07,78.05,1301.62,3.26
2010,1153.66,5.08,6.03,369.84,514.58,66.37,7.33,10.48,4.81,18.27,-6.29,7.7,69.51,1463.8,3.85
2010,1254.17,7.04,4.15,186.72,247.03,42.54,6.92,6.61,0.87,29.08,-9.44,6.25,77.08,1274.26,2.35
2010,1323.53,6.22,7.42,316.12,623.62,79.62,6.67,5.88,4.95,15.3,-2.64,7.2,69.33,1013.24,2.99
2010,1451.56,3.42,8.25,417.83,652.08,21.43,7.22,7.34,0.79,17.35,-7.62,3.89,65.22,1108.53,2.93
2010,1091.31,8.15,5.8,231.11,323.33,49.21,4.35,4.05,0.83,9.64,-4.57,5.63,65.86,1215.6,2.46
2010,1356.85,8.27,5.5,286.75,356.27,35.42,4.42,5.55,6.81,18.08,-6.79,5.82,63.54,1581.17,1.56
2010,1225.97,3.13,8.18,361.46,402.06,73.03,7.16,8.01,2.24,15.95,-6.92,6.94,62.11,1389.52,2.53
2010,1263.67,6.88,8.17,328.5,349.98,67.55,7.93,5.87,-0.9,18.48,-5.05,5.32,76.84,1086.8,1.35
2010,1018.7,6.91,6.64,225.97,375.31,45.58,7.71,7.85,5.15,15.32,-7.11,6.9,70.04,838.07,3.34
2010,1399.09,7.05,4.71,73.63,714.51,20.57,7.78,5.73,4.55,13.32,-5.48,8.41,68.07,1006.48,0.84
2010,1363.29,5.73,4.43,364.51,379.53,30.74,5.65,8.06,5.59,13.84,-5.56,8.78,75.05,959.29,3.59
2010,1016.79,3.44,2.64,466.98,647.17,69.25,3.15,8.13,2.64,16.6,-6.05,5.27,83.52,1160.1,2.94
2010,1438.12,5.55,7.11,294.42,86.77,53.3,6.55,4.6,1.79,13.08,-5.14,6.63,53.43,1513.85,2.55
2010,1339.82,7.26,4.38,415.29,456.25,44.59,6.68,2.75,5.27,10.94,-4.38,6.01,59,1027.05,3.31
2010,1270.47,1.21,7.96,576.83,416.32,63.24,5.74,8.38,5.11,15.88,-4.54,5.83,65.79,907.43,4.84
2010,1349.42,6.66,9.32,317.96,347.16,22.7,-0.14,8.9,2.1,12.31,-2.19,5.1,70.17,1623.98,2.64
2010,1330.69,5.72,5.97,402.58,452.71,57.44,6.11,6.68,2.79,18.78,-7.23,7.59,68.66,1409.9,1.96
2010,1212.98,4.06,6.56,506.52,370.85,59.29,7.21,3.62,4.33,15.59,-7.69,7.69,59.28,696.09,4.06
2010,1118.93,4.97,5.79,476.83,633.42,49.09,5.85,10.45,3.71,16.23,-6.46,4.11,89.45,1070.38,3.59
2010,1236.84,2.79,7.91,324.78,314.92,54.88,3.75,10.04,3.14,20.6,-3.24,7.93,76.93,791.93,4.58
2010,1155.25,6.98,4.27,328.41,315.39,60.19,5.22,10.84,3.44,15.44,-5.78,6.97,66.16,1431.26,3.01
2010,1072.72,8.81,8.07,285.34,406.71,55.97,3.51,8.83,5.27,14.19,-3.82,5.82,80.42,1418.64,2.09
2010,1214.25,6.08,3.04,330.8,500.16,34.24,4.93,7.27,4.29,10.94,-5.27,4.54,62.55,1158.22,3.82
2010,1369.96,6.61,8.23,338.72,212.82,17.28,4.82,7.71,2.81,14.55,-6.06,6.72,79.27,1464.31,2.71
2010,1374.25,10.35,8.02,536.86,488.77,64.74,6.85,1.43,2.76,13.89,-4.39,5.84,74.6,948.28,2.26
2010,1336.5,4.6,6.93,651.91,318.87,11.54,2.1,5.25,3.14,12.27,-4.62,7.16,66.79,1115.59,2.78
2010,1311.31,4.99,5.13,83.95,521.25,56.83,9.52,6.87,2.52,7.5,-6.91,5.96,75.11,1297.08,1.11
2010,1344.81,8.55,7.63,289.26,418.36,50.88,7.86,8.69,3.56,10.89,-2.44,5.4,78.62,1431.08,3.27
2010,1134.37,5.84,6.2,387.68,556,75.61,6.85,7.95,2.77,9,-8,7.27,66.6,1115.37,2.19
2010,1225.27,9.95,7.56,244.43,502.82,5,5.36,8.04,4.59,8.26,-6.94,4.24,62.33,1922.55,1.61
2010,1093.32,7.64,2.53,606.45,248.7,44.82,6.06,7.24,4.13,14.04,-5.31,3.96,59.68,1399.03,3.03
2010,1206.8,8.64,3.38,400.67,254.64,38.5,8.36,11.19,3.1,13.61,-5.63,5,55.61,1355.16,3.69
2010,1088.45,3.91,8.12,239.79,435.86,44.25,3.73,3.29,5.58,11.02,-5.33,8.73,78.01,1898.25,1.78
2010,1270.14,4.69,7.35,448.93,570.53,46.32,5.69,9.17,-1.36,9.92,-7.77,4.02,73.55,1015.83,3.36
2010,1266.47,4.14,8.07,411.56,203.58,5.67,6.85,10.1,1.29,15.24,-6.96,5.39,73.13,1340.71,2.83
2010,1283.16,4.35,6.4,261,615.54,32.4,6.79,4.27,1.48,18.96,-6.59,2.69,76.5,1341.58,2.92
2010,1195.77,3.39,3.79,471.59,288.5,45.38,5.6,6.17,5.17,20.04,-6.58,2.73,70.75,1686.82,2.69
2010,1433.97,5.88,10.19,100.82,337.86,38.2,3.11,7.99,4.43,13.79,-5.44,5.74,60.06,1111.89,0.42
2010,1187.08,6.06,5.88,556.85,339.1,42.14,4.41,3.85,-0.07,14.83,-5.06,4.43,73.51,1365.08,2.19
2010,1362.28,7.15,7.01,339.88,401.42,63.32,4.63,4.74,2.01,15.73,-4.92,4.09,72.35,1079.95,3.22
2010,1076.36,5.24,2.98,766.44,416.92,72.6,7.02,9.88,2.51,13.84,-6.04,4.81,75,1101.94,5.15
2010,1043.64,9.09,8.58,383.5,594.57,38.59,8.16,7.92,4.88,17.67,-5.36,8.45,67.01,897.9,3.8
2010,1299.72,6.34,6.7,106.25,417.8,58.72,5.57,8.32,6.35,16.4,-6.91,7.54,71.14,1147.77,1.36
2010,1255.93,3.99,3.07,447.71,415.94,49.96,2.42,5.28,2.41,16.84,-4.69,7.65,74.75,1279.79,2.88
2010,1351.54,7.62,5.56,469.47,279.01,59.96,4.79,7.03,5.24,16.24,-6.7,5.89,53.73,1154.41,3.86
2010,1211.88,2.81,6.89,266.63,276.1,28.64,6.14,6.94,3.32,9.81,-5.21,7.37,66.24,1155.51,2.41
2010,1205.13,5.2,4.33,252.49,473.88,28.01,6.72,8.69,5.01,19.63,-3.1,6.07,68.03,1047.01,3.75
2010,1102.96,5.05,8.2,156.22,545.05,9.8,6.6,5.29,2.33,12.27,-6.97,7.68,76.12,1374.07,2.1
2010,1190,4.47,6.83,418.86,370.11,41.1,8.03,8.09,3.54,11.46,-2.9,6.5,66.71,1532.62,3.94
2010,1100.1,4.36,4.62,445.86,169.07,52.39,4.33,6.89,1.64,17.21,-4.61,5.03,64.16,893.05,3.41
2010,1333.59,6,6.37,192.4,374.37,56.75,0.74,8.21,1.21,17.26,-2.93,7.33,60.24,833.23,2.43
2010,1200.1,5.71,8.67,428.79,478.04,44.49,4.41,3.2,3.19,11.08,-3.73,6.12,77.44,1458.57,2.49
2010,1370.05,5.89,6.66,263.01,401.55,51.75,5.96,3.95,3.03,18.16,-7.21,5.7,76.58,1126.46,2.25
2010,1073.33,4.94,6.18,476.28,340.07,22.07,6.9,8.3,6.23,16.19,-2.94,6.37,66.06,1150.72,3.11
2010,1338.61,4.3,4.85,513.22,303.73,48.49,4.55,6.91,3.46,14.34,-7.44,3.83,76.79,1245.91,3.76
2010,1343.85,0.58,7.08,405.75,379.21,41.12,4.8,6.04,6.16,15.75,-4.12,5.41,76.36,1276,2.68
2010,1111.42,7.54,5.09,521.13,536.85,53.87,6.5,7.11,-0.91,11.53,-5.92,6.61,65.65,1164.35,3.93
2010,1387.13,4.78,6.23,413.37,628.52,53.8,4.22,5.46,3.27,11.14,-6.19,4.38,53.53,1100.04,3.01
2010,1343.52,1.57,9.4,348.82,80,61.64,4.54,4.65,1.53,13.9,-8.54,6.4,59.32,1385.73,2.09
2010,1352.34,3.92,7.16,494.66,291.15,12.64,4.47,5.03,3.08,13.27,-5.5,6.91,64.64,1307.01,3.01
2010,1257.77,4.54,8.14,467.34,399.67,65.9,10.76,4.48,4.62,11.4,-4.25,5.98,71.91,1096.88,3.07
2010,1292.4,5.73,8.81,239.15,348.83,36.86,5.7,10.22,1.85,17.52,-6.07,5.38,55.79,1003.52,2.65
2010,1412.6,5.92,7.62,324.35,377.38,25.34,5.77,7.73,6.46,19.85,-5.81,7.7,65.1,1089.23,3.28
2010,1282.98,6.81,4.27,195.54,398.47,50.71,4.56,7.57,4.4,10.38,-5.6,2,72.39,1111.92,3.37
2010,1224.83,5.76,8.8,344.92,615.14,31.64,4.45,6.4,3.05,15.95,-4.09,5.4,77.24,1226.2,2.58
2010,1212.07,3.71,4.68,339.17,379.67,53.07,5.79,6.64,3.61,10.64,-4.8,6.16,65.19,1024.04,2.53
2010,1040.55,4.15,2.79,468.03,536.94,5,6.68,5.48,7.02,13.1,-3.09,6.4,58.91,1626.07,3.77
2010,1360.99,9.07,7.05,333.95,496.19,18.37,4.1,4.27,2.7,13.18,-7.9,6.3,70.44,1037.11,1.4
2010,1367.75,6.91,9.61,125.45,422.62,64.07,9.86,9.08,3.59,21.07,-5.61,5.19,63.11,1183.46,2.58
2010,1245.08,7,8.32,247.32,537.32,41.29,6.85,5.19,6.46,10.08,-5.14,6.66,72.79,1027.2,3.1
2010,1311.16,4.62,8.38,351.76,375.2,19.36,4.44,6.27,5.07,14.86,-5.3,5.63,75.28,1535.87,2.45
2010,1099.3,6.43,10,352.77,629.2,23.33,4.9,5.09,0.91,10.7,-6.05,4.87,74.19,1571.67,1.58
2010,1172.36,9,5.94,79.24,320.32,42.66,4.69,4.76,0.71,21.61,-4.57,6.32,81.46,1003.41,1.37
2010,1282.28,4.93,3.73,470.93,349.83,35.09,8.3,7.86,0.66,11.54,-8.19,2.79,74.55,752.72,4.05
2010,1378.24,4.41,5.48,522.14,414.11,23.52,6.36,3.7,0.94,22.83,-3.03,4.91,61.53,1071.27,3.16
2010,1354.34,8.07,7.91,252.02,599.29,41.01,9.2,7.27,5.78,21.28,-5.27,3.41,73.26,1062.82,2.68
2010,1267.92,6.21,9.79,316.82,258.57,26.49,7.37,8.07,1.67,16.15,-4.29,4.26,68.45,1499.97,1.98
2010,1248.66,7.1,6.87,270.31,519.53,47.84,5.87,8.41,5.02,16.01,-6.34,4.36,49.17,977.61,2.77
2010,1223.39,3.65,4.7,254.87,391.41,59.58,8.26,5.78,1.58,10.23,-5.16,5,52.4,813.05,2.49
2010,1030.81,5.47,4.02,329.67,473.45,56.01,7.28,8.07,2.97,16.74,-4.79,5,68.77,1201.96,4.23
2010,1360.08,4.99,5.65,374.31,549.47,75.15,9.18,4.94,4.53,12.41,-3.88,5.36,66.48,1132.97,3.94
2010,1250.48,5.76,5.52,434.19,334.04,55.39,8.14,14.39,2.37,18.64,-5.18,7.89,54.08,853.64,3.65
2010,1179.4,6.22,3.54,282.34,430.41,92.43,7.28,6.63,3.98,12.17,-4.49,4.72,72.72,1580.06,4.06
2010,1460.66,7.6,7.9,414.57,509.08,35.24,2.47,5.5,3.7,18.26,-4.42,10.32,67.83,1025.05,1.82
2010,1239.13,6.3,6.03,395.42,478.38,35.97,4.4,6.39,4.36,13.87,-5.53,2.67,66.08,1089.71,2.99
2010,1195.8,3.33,6.67,432.54,478.67,13.77,4.17,7.61,4.32,13.74,-6.9,4.57,74.85,1491.9,2.33
2010,1137.24,5.72,7.58,365.81,486.51,13.11,8.71,8.17,7.38,12.13,-5.73,6.98,64.57,1298.57,2.61
2010,1195.91,4.04,9.05,367.67,231.86,33.18,5.28,7.99,3.27,16.33,-6.4,5,79.52,791.27,3
2010,1088.04,7.36,4.98,337,521.12,65.8,4.17,3.5,1.14,17.71,-6.34,5.55,68.92,1173.48,1.32
2010,1214.44,5.47,6.99,429.93,293.33,26.95,4.81,6.3,-0.62,14.83,-6.67,4.56,75.14,1466.12,2.18
2010,1055.9,5,5.28,184.95,511.1,59.75,5.58,6.38,5.11,9.47,-6.85,7.62,75.55,722.91,2.02
2010,1338.24,9.77,7.84,282.69,352.6,59.06,4.12,7.26,3.65,15.85,-5.92,6.72,63.37,1287.29,2.56
2010,1292.06,8.28,6.84,493.37,556.43,54.92,6.43,5.63,2.2,17.57,-5.92,8.66,72.3,1263.25,2.47
2010,1500,4.08,7.84,387.97,290.33,71.63,4.8,8.18,4.26,20.4,-5.95,6.18,66.61,1218.91,3.56
2010,1253.22,5.8,3.91,482.96,415.6,76.59,3.8,6.13,6.8,18.23,-5.8,7.96,75.89,920.57,3.58
2010,1342.24,6.91,5.58,378.83,493.98,52.85,9.25,10.02,1.78,12.24,-6.2,4.7,77.48,1195.71,2.64
2010,1267.07,5.59,8.58,312.15,419.63,16.63,6.7,6.25,5.41,14.73,-5.33,8.37,61.61,1206.83,1.7
2010,1459.31,4.72,3.71,336.15,318.23,31.02,6.28,5.04,4.19,11.43,-5.37,6.06,55.39,1518.38,2.51
2010,1234.56,2.05,6.73,190.57,541.17,33.94,3.67,4.99,3.2,19.46,-7.15,3.67,64.98,1295.73,2.28
2010,1078.39,10.6,9.29,405.22,477.2,49.29,3.42,9.94,7.36,11.27,-5.79,6.98,68.57,1032.25,2.54
2010,1467.4,5.94,3.45,497.56,281.53,30.85,9.8,8.89,4.75,14.98,-3.11,5.94,80.2,1271.98,5.3
2010,1000,6.24,4.88,399.14,377.37,74.25,3.82,7.44,6.96,18.1,-3.97,3.6,68.39,870.63,3.38
2010,1500,6.79,5.79,299.35,628.92,49.92,6.87,7.24,6,11.41,-6.83,4.25,73,1226.88,3.14
2010,1239.37,3.2,4.2,385.75,407.18,25.5,6.88,5.76,4.47,15.02,-4.45,4.5,70.18,842.91,2.8
2010,1262.88,5.89,5.73,270.57,499.26,26.63,7.68,6.05,6.3,11.41,-4.95,4.06,58.94,1305.1,2.05
2010,1195.93,4.77,10.12,96.73,83.1,68.91,8.54,6.43,5.95,16.04,-5.83,2,63.16,1106.19,2.53
2010,1121.83,4.32,11.25,478.58,644.41,61.86,2.68,8.77,2.21,14.17,-5.45,5.34,63.68,1325.93,1.72
2010,1267.21,7.8,7.63,337.78,331.82,62.82,6.43,8.53,5.44,13.83,-6.47,6.23,65.27,1524.84,3.01
2010,1280.15,3.85,6.53,502.17,282.63,41.67,3.64,5.72,0.25,11.83,-4.71,5.78,74.35,608.68,2.63
2010,1344.57,7.89,5.52,561.35,416.04,5,7.94,8.3,2.53,13.05,-4.23,5.34,70.05,609.34,2.5
2010,1217.5,6.41,6.51,217.2,536.2,38.31,7.39,5.17,3.71,15.57,-4.47,5.96,77.67,882.4,2.83
2010,1260.45,7.25,4.58,475.33,535.87,44.31,5.27,7.99,6,15.71,-6.91,6.97,77.4,1477.79,3.41
2010,1061.83,2.96,9.57,550.07,493.93,92.66,7.91,7.03,4.69,16.95,-5.26,6.58,75.99,1312.79,5.55
2010,1342.1,7.16,5.5,464.1,435.63,38.93,4.91,9.59,5.13,21.25,-6.01,3.86,66.42,1048.91,4.12
2010,1116.41,3.16,6.44,388.62,344.95,68.28,8.74,9.57,1.86,14.11,-4.58,5.02,73.47,920.96,4.42
2010,1057.75,6.9,7.99,350.78,342.64,95.27,2.84,8.22,4.9,10.85,-6.43,5.48,60.85,1163.47,3.46
2010,1086.82,6.17,9.28,345.71,325.52,47.92,7.23,3.34,3.68,15.93,-8.34,5.19,75.76,500,2.52
2010,1352.88,7.59,5.68,355.56,206.14,67.47,5.58,7.06,6.56,16.18,-4.74,7.53,57.1,1258.83,4.2
2010,1402.31,2.97,3.48,327.77,144.37,51.74,4.61,6.37,4.19,15.82,-5.47,6.9,57.96,1308.83,3.28
2010,1286.68,9.08,6.9,285.73,457.67,63.9,3.18,9.85,3.74,14.87,-4.12,6.89,67.15,1163.28,2.11
2010,1251.35,6.8,3.13,471.08,567.27,53.05,9.07,7.8,4.59,12.96,-4.46,4.76,67,1502.78,4.5
2010,1500,5.91,6.56,513.29,342.48,64.51,5.42,7.41,-1.09,17.73,-8.18,2.77,63.87,1062.37,2.37
2010,1054.51,5.78,4.21,245,267.79,56.57,3.25,9.81,2.95,15.72,-6.55,6.17,67.71,1439.41,2.88
2010,1247.27,3.83,7.29,307.22,397.14,53.96,6.21,6.67,5.54,15.28,-6.2,7.05,72.1,1056.41,3.86
2010,1165.02,4.01,8.55,243.27,357.44,17.56,4.14,3.28,2.19,14.58,-5.92,4.51,47.82,1099.05,1.15
2010,1288.96,6.74,9.62,685.59,378.38,60.05,7.8,5.32,2.95,18.25,-4.74,5.66,77.23,1595.42,4.29
2010,1133.02,7.12,8.63,158.86,481.5,58.06,6.15,4.29,3.08,11.3,-3.89,6.23,65.08,1090.98,1.12
2010,1353.88,6.12,3.91,160.4,563.29,71.84,6.08,8.97,4.23,20.98,-3.99,7.44,75.77,1111.27,2.71
2010,1152.45,3.95,5.78,219.52,526.67,24.42,7.33,7.77,3.4,14.69,-3.92,5.85,82.51,1548.31,3.23
2010,1285.69,6.02,4.61,490.41,326.28,44,7.92,6.99,2.35,15.47,-6.16,3.96,67.01,1412.11,4.37
2010,1198.41,3.18,8.33,306.23,561.86,61,5.78,7.04,4.86,22.61,-7.37,6.22,70.36,1038.78,2.95
2010,1112.44,2.05,4.62,393.58,451.6,62.43,5.55,9.17,1.96,15.08,-4.2,6.18,69.64,1097.66,3.16
2010,1112.3,9.33,6.59,235.77,542.29,45.97,2.71,7.55,4.2,14.64,-6.36,6.66,68.61,1243.76,2.14
2010,1214.54,6.17,7.38,211.42,626.32,26.46,5.54,4.6,5.98,12.6,-6.32,5.35,58.67,1362.58,1.43
2010,1225.49,6.69,5.09,370.76,533.46,34.29,5.39,9.8,6.39,15.88,-5.36,5.85,71.57,1270.01,2.37
2010,1366.14,5.91,11.09,288.54,238.92,40.65,3.67,6.97,2.19,13.12,-5.92,8.57,65.75,1203.61,1.53
2010,1322.06,7.09,9.95,392.64,387.23,51.24,8.08,3.85,7.61,17.4,-6.74,7.39,82.58,1245.88,2.1
2010,1386.21,4.2,6.14,402.05,581.38,44.1,3.95,6.28,3.75,19.41,-4.55,8.36,79.38,935.99,3.91
2010,1299.31,9.17,6.41,435.55,387.16,58.95,8.17,8.86,3.66,14.22,-8.8,3.68,66.23,1144.1,3.19
2010,1284.18,6.21,2,354.56,459.89,65.24,3.03,7.86,3.93,21.61,-4.34,6.06,70.26,1383.37,3.2
2010,1271.3,3.97,8.08,262.23,376.93,61.49,4.1,5.47,0.39,15.4,-4.73,6.95,78.22,1030.26,2.37
2010,1146.04,5.77,2,289.12,560.87,47.49,6.37,2.77,6.2,11.1,-5.31,5.31,73.22,1373.33,2.23
2010,1381.72,4.09,7.23,338.59,189.8,14.76,4.31,5.81,5.27,12.14,-4.01,6.2,69.27,1449.32,2.05
2010,1219.79,4.51,3.87,446.83,367.9,56.81,4.16,3.86,3.93,8.71,-4.91,7.09,62.44,999.7,3.39
2010,1402.05,9.16,7.79,404.6,80,65.32,7.92,8.46,1.42,15.48,-7.06,7.51,86.09,1096.77,3.08
2010,1259.24,5.3,5.66,158.08,418.68,60.25,0.8,10.51,4,17.07,-2.88,4.67,74.21,827.04,2.27
2010,1206.81,5.5,7.77,510.62,368.89,102.63,5.12,7.53,3.35,14.57,-7.16,3.46,63.66,1142.05,3.81
2010,1192.64,7.57,8.6,442.55,283.42,31.31,3.68,7.47,4.28,21.99,-6.57,6.74,64.04,874.33,2.42
2010,1233.17,3.19,6.26,119.56,495.57,46,9.11,9.5,1.54,19.78,-6.94,5.59,56.54,1557.9,2.97
2010,1302.05,2.72,5.87,217.4,467.89,5,3.99,6.87,6.49,13.85,-8.43,6.29,74.58,1645.04,1.66
2010,1395.86,2.94,7.04,514.39,436.42,51.51,7.63,7.03,1.72,14.41,-8.06,5.77,69.4,1533.27,2.88
2010,1416.02,4.51,5.28,443.13,260.5,56.97,9.95,10.18,1.85,13.58,-6.46,4.32,68.16,1203.98,4.47
2010,1107.96,4.45,4.45,452.8,283.48,31.34,6.17,5.36,5.31,15.4,-4.91,6.06,66.63,797.21,3.14
2010,1000,4.73,7.85,105.11,388.58,71.06,4.43,8.48,4.37,18.92,-4.59,4.77,89.74,1558.87,1.74
2010,1398.05,5.22,6.91,508.42,703.4,50.98,6.04,8.65,3.58,12.85,-7.08,3.54,49.79,933.47,2.84
2010,1149.47,7.04,6.18,434.75,505.28,73.82,6.25,8.94,1.97,16.11,-4.43,4.38,83.64,1183.84,3.27
2010,1191.62,1.75,7.17,320.29,352.83,5,6.65,4.51,4.72,18.76,-6.83,7.81,57.66,1548.62,1.26
2010,1345.44,5.29,5.89,335.28,460.27,24.24,2.31,6.03,5.14,15.06,-2.7,6.73,67.35,875.16,2.71
2010,1181.13,4.15,4.73,268.44,491.31,33.95,1.1,6.64,4.52,14.4,-7.08,4.92,66.71,1082.22,2.41
2010,1168.36,7.03,4.86,202.37,325.78,20.91,8.03,7.5,6.01,16.79,-6.54,8.01,64.6,592.96,2.51
2010,1140.69,9.74,8.5,615.88,212.59,66.78,9.68,8.91,3.25,20.51,-4.1,7.08,69.67,1349.01,4.76
2010,1180.22,4.93,6.44,475.32,467.14,57.75,8.04,4.24,4.5,20.35,-4.25,6.79,74.91,1161.21,4.57
2010,1248.41,7.21,8.78,554.03,268.19,57.05,7.02,6.33,3.57,20.73,-5.95,7.45,75.66,1277.09,4.81
2010,1432.33,5.25,5.03,285.33,459.49,41.47,5.08,7.87,3.18,17.55,-2.83,6.29,82.56,1252.03,3.18
2011,1500,9.31,6.04,244.08,653.92,24.9,5.38,7.43,1.47,11.47,-5.24,6.99,80.78,1232.06,1.85
2011,1048,6.83,6.97,454.98,488.44,67.65,6.33,8.23,6.09,16.3,-2.93,6.19,83.4,1212.68,3.41
2011,1320.1,6.48,4.32,360.69,240.83,61.64,4.5,8.4,4.14,18.2,-5.49,5.78,70.76,1205.9,2.26
2011,1270.58,6.27,4.23,409.99,434.89,47.14,6.64,8.26,2.96,13.39,-7.13,3.08,65.42,941.11,2.86
2011,1295.71,5.07,6.48,417.22,353.39,20.78,4.25,9.19,-0.39,17.37,-3.95,7.31,70.17,1048.65,2.73
2011,1261.75,3.9,2.35,511.49,322.03,54.14,5.7,7.68,4.74,11.48,-4.82,4.91,75.68,1023.56,3.86
2011,1344.44,6.88,9.18,279.43,382.23,50.13,3.45,9.52,3.62,15.96,-4.77,8.47,72.78,1089.36,2.36
2011,1202.94,6.05,4.29,553.79,423.4,53.59,6.44,5.81,4.48,17.36,-4.27,7.46,59.79,1118.95,4.73
2011,1183.52,3.75,6.85,326.15,399.34,5,6.29,9.68,0.94,11.99,-5.08,6.45,76.16,1134.24,2.21
2011,1344.48,3.68,8.24,495.82,229.23,42.71,6.66,6.56,4.33,15.41,-6.68,6.03,66.47,1287.13,3.31
2011,1265.54,3.41,3.91,498.21,481.08,61.58,5.75,6.83,5.62,18.81,-7.99,5.76,83.81,1122.19,3.53
2011,1219.14,6.46,6.59,441.19,467.5,48.42,3.04,8.09,-0.02,11.76,-6.97,6.15,73.64,984.49,2.51
2011,1033.82,3.22,9.33,337.73,408.94,15.72,8.06,6.75,3.12,16.19,-3.81,5.26,72.85,1247.08,2.7
2011,1250.39,5.46,5.53,142.8,493.74,5,4.52,8.43,1.39,8.54,-6.44,6.12,77.64,967.32,1.9
2011,1210.98,2.53,9.94,459.62,453.42,48.04,6.23,6.77,1.64,16.23,-6.08,5.59,63.42,592.32,2.73
2011,1277.18,8.61,6.75,271.47,604.28,70.83,4.69,9.11,1.39,17.91,-1.3,5.62,68.57,1354.61,2.09
2011,1416.58,1.76,3.19,369.27,218.25,79.96,5.05,3.23,6.57,17.94,-6,5.23,72.98,936.92,3.98
2011,1338.08,3.77,6.5,378,380.21,56.71,3.67,9.17,-1.21,14.84,-5.79,8.92,73.91,1306.14,2.43
2011,1025.84,3.95,9.82,73.06,388.14,61,4.11,8.39,6.38,10.34,-9.09,9.08,64.35,940.5,2.99
2011,1491.64,6.8,8.86,438.25,363.94,5,4.58,6.5,1.89,11.77,-7.04,7.66,73.6,1180.56,2.17
2011,1032.14,4.39,7.45,311.88,543.67,74.91,8.18,6.06,7.13,19.6,-4.6,6.92,61.07,502.5,3.72
2011,1247.02,6.54,5.75,418.9,281,78.45,5,3.83,3.11,16.67,-6.4,5.94,66.6,1067.8,3.18
2011,1015.02,6.79,5.57,108.82,395.56,33.2,5.42,6.8,3.07,17.85,-5.35,5.08,69.36,1290.73,1.29
2011,1207.39,5.65,8.5,226.2,667.07,36.15,7.89,6.47,1.07,12.1,-8.45,5.58,65.44,1092.63,1.46
2011,1174.51,9.4,9.07,189.48,316.18,33.72,8.35,10.38,-0.92,16.54,-7.16,6.54,73.86,1121.77,2.92
2011,1099.54,5.44,2.37,568.32,379.75,5.78,5.86,6.44,2.09,12.22,-7.04,7.14,69.79,1085.13,3.41
